Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,H4W,3B,F05b,AH4W3BF05b,AH4W3BF05b,05/01/2013,05/02/2013,2,284,278,2,11,Construct,,,,
A,H4W,3B,F04b,AH4W3BF04b,AH4W3BF04b,05/13/2013,05/14/2013,2,328,330,2,3,Construct,,,,
A,H4W,3B,F04a,AH4W3BF04a,AH4W3BF04a,05/17/2013,05/17/2013,1,272,234,1,8,Construct,,,,
A,H4W,3B,F04c,AH4W3BF04c,AH4W3BF04c,05/25/2013,05/25/2013,1,336,424,1,4,Construct,,,,
A,H4W,3B,F03,AH4W3BF03,AH4W3BF03,05/29/2013,06/27/2013,30,1624,1582,6,9,Construct,Code 02.,"Joining ""F03a"", ""F03b"" and ""F03c"" under the name of ""F03""",Code 02a.,A-P-S-0910-0006
A,H4W,3B,F02,AH4W3BF02,AH4W3BF02,07/06/2013,07/07/2013,2,600,669,2,6,Construct,,,,
A,H4W,3B,F01,AH4W3BF01,AH4W3BF01,07/13/2013,07/14/2013,2,728,729,2,12,Construct,,,,
A,H4W,3B,W13,AH4W3BW13,AH4W3BW13,07/26/2013,07/27/2013,2,936,982,2,9,Construct,,,,
A,H4W,3B,W12,AH4W3BW12,AH4W3BW12,08/05/2013,08/06/2013,2,988,988,2,11,Construct,,,,
A,H4W,3B,W11,AH4W3BW11,AH4W3BW11,08/17/2013,08/17/2013,1,998,999,1,11,Construct,,,,
A,H4W,3B,W10,AH4W3BW10,AH4W3BW10,08/28/2013,08/29/2013,2,1037,1012,3,7,Construct,,,,
A,H4W,3B,W09,AH4W3BW09,AH4W3BW09,09/05/2013,09/06/2013,2,872,907,2,10,Construct,,,,
A,H4W,3B,W08,AH4W3BW08,AH4W3BW08,09/16/2013,09/16/2013,1,424,443,1,1,Construct,Code 05.,"Lift ""W07/W08"" will be renamed as ""W08"".",Code 05.,A-P-S-0911-0010
A,H4W,3B,W08a,AH4W3BW08a,AH4W3BW08a,09/17/2013,09/17/2013,1,0,0,0,1,Construct,Code 01.,"A new row was created under the name of ""W08a"" with 0 quantities and with dates of the previous lift plus one day.",Code 01a.,A-P-S-0911-0009
A,H4W,3B,W08b,AH4W3BW08b,AH4W3BW08b,09/18/2013,09/18/2013,1,0,0,0,3,Construct,Code 01.,"A new row was created under the name of ""W08b"" with 0 quantities and with dates of the previous lift plus one day.",Code 01a.,A-P-S-0911-0009
A,H4W,3B,W07,AH4W3BW07,AH4W3BW07,09/21/2013,09/21/2013,1,477,444,1,24,Construct,Code 05.,"Lift ""W07/W08"" will be renamed as ""W07"".",Code 05.,A-P-S-0911-0010
A,H4W,3B,W06,AH4W3BW06,AH4W3BW06,10/15/2013,10/16/2013,2,807,861,2,23,Construct,,,,
A,H4W,3B,W05,AH4W3BW05,AH4W3BW05,11/08/2013,11/09/2013,2,832,938,2,11,Construct,,,,
A,H4W,3B,W04,AH4W3BW04,AH4W3BW04,11/20/2013,06/13/2014,206,966,908,4,10,Construct,Code 02.,"Joining ""W04a"", ""W04b"", ""W04 (N)"" under the name of ""W04"".",Code 02a.,A-P-S-0911-0010
A,H4W,3B,W03,AH4W3BW03,AH4W3BW03,06/23/2014,06/24/2014,2,512,672,2,15,Construct,,,,
A,H4W,3B,W02,AH4W3BW02,AH4W3BW02,07/09/2014,08/13/2014,36,514,539,5,-6,Construct,,,,
A,H4W,3B,W02a,AH4W3BW02a,AH4W3BW02a,08/07/2014,08/07/2014,1,13,12,2,28,Construct,Code 02.,"Joining ""W02 N"" and ""W02 S"" under the name of ""W02a.",Code 02a.,A-P-S-0911-0015
A,H4W,3B,W01,AH4W3BW01,AH4W3BW01,09/04/2014,05/07/2015,246,328,361,3,-1021,Construct,,,,
A,H4W,3C,F07,AH4W3CF07,AH4W3CF07,07/20/2012,07/21/2012,2,1032,1008,2,12,Construct,,,,
A,H4W,3C,F06,AH4W3CF06,AH4W3CF06,08/02/2012,08/22/2012,21,1195,858,7,3,Construct,Code 02.,"Joining ""F06"", ""F06a"", ""F06b"", ""F06c"" under the name of ""F06"".",Code 02a.,A-P-S-0910-0005
A,H4W,3C,F05a,AH4W3CF05a,AH4W3CF05a,08/25/2012,08/25/2012,1,344,400,1,3,Construct,,,,
A,H4W,3C,F05b,AH4W3CF05b,AH4W3CF05b,08/28/2012,08/29/2012,2,368,386,2,5,Construct,,,,
A,H4W,3C,F05c,AH4W3CF05c,AH4W3CF05c,09/03/2012,09/04/2012,2,435,452,2,6,Construct,,,,
A,H4W,3C,F04a,AH4W3CF04a,AH4W3CF04a,09/10/2012,09/11/2012,2,396,349,2,3,Construct,,,,
A,H4W,3C,F04b,AH4W3CF04b,AH4W3CF04b,09/14/2012,09/15/2012,2,472,348,2,6,Construct,,,,
A,H4W,3C,F04c,AH4W3CF04c,AH4W3CF04c,09/21/2012,09/22/2012,2,468,450,2,153,Construct,,,,
