Activity ID,Structure,Main structure,Activity Name,Start,Finish,Budgeted Units,Remaining Units,WBS Path,WBS Name,Resource Type,Resource Name
T6-C3-07-R02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,29-Jun-13,1-Jul-13,14192,14192,2.13.3.3.2.3.5.14,T6-C3-07-R02,Material,Rebar
T6-C3-06-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,28-Jun-13,29-Jun-13,12623,12623,2.13.3.3.2.3.5.12,T6-C3-06-R01,Material,Rebar
T6-C3-10-R04-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,6-Aug-13,6-Aug-13,3964,3964,2.13.3.3.2.3.5.22,T6-C3-10-R04,Material,Rebar
T6-C3-07-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,5-Jul-13,6-Jul-13,8419,8419,2.13.3.3.2.3.5.15,T6-C3-07-R01,Material,Rebar
T6-C3-10-R05-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,20-Jul-13,22-Jul-13,9054,9054,2.13.3.3.2.3.5.21,T6-C3-10-R05,Material,Rebar
T6-C3-03-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,8-Jun-13,11-Jun-13,36880,36880,2.13.3.3.2.3.5.6,T6-C3-03-R01,Material,Rebar
T6-C3-09-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,1-Aug-13,1-Aug-13,6009,6009,2.13.3.3.2.3.5.20,T6-C3-09-R01,Material,Rebar
T6-C3-11-P08-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-May-13,10-May-13,865,865,2.13.3.3.2.3.4.18,T6-C3-11-P08,Material,Rebar
T6-C3-10-P03-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,6-May-13,6-May-13,2867,2867,2.13.3.3.2.3.4.6,T6-C3-10-P03,Material,Rebar
T6-C3-11-P02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,7-Jun-13,7-Jun-13,592,592,2.13.3.3.2.3.4.14,T6-C3-11-P02,Material,Rebar
T6-C3-12-P05-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,8-Jun-13,8-Jun-13,1238,1238,2.13.3.3.2.3.4.28,T6-C3-12-P05,Material,Rebar
T6-C3-12-P06-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,3-Jun-13,3-Jun-13,947,947,2.13.3.3.2.3.4.19,T6-C3-12-P06,Material,Rebar
T6-C3-11-P04-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,31-May-13,31-May-13,969,969,2.13.3.3.2.3.4.12,T6-C3-11-P04,Material,Rebar
T6-C3-11-P03-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,4-Jun-13,4-Jun-13,3991,3991,2.13.3.3.2.3.4.13,T6-C3-11-P03,Material,Rebar
T6-C3-10-P01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-May-13,13-May-13,3501,3501,2.13.3.3.2.3.4.8,T6-C3-10-P01,Material,Rebar
T6-C3-11-P07-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,16-May-13,16-May-13,3578,3578,2.13.3.3.2.3.4.9,T6-C3-11-P07,Material,Rebar
T6-C3-12-P01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,24-Jun-13,24-Jun-13,133,133,2.13.3.3.2.3.4.32,T6-C3-12-P01,Material,Rebar
T6-C3-09-P03-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,27-Apr-13,27-Apr-13,2222,2222,2.13.3.3.2.3.4.2,T6-C3-09-P03,Material,Rebar
T6-C3-09-P02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,2-May-13,2-May-13,891,891,2.13.3.3.2.3.4.3,T6-C3-09-P02,Material,Rebar
T6-C3-09-P01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,6-May-13,6-May-13,2042,2042,2.13.3.3.2.3.4.4,T6-C3-09-P01,Material,Rebar
T6-C3-10-P04-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,2-May-13,2-May-13,2375,2375,2.13.3.3.2.3.4.5,T6-C3-10-P04,Material,Rebar
T6-C3-10-P02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-May-13,10-May-13,1718,1718,2.13.3.3.2.3.4.7,T6-C3-10-P02,Material,Rebar
T6-C3-12-P02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,21-Jun-13,21-Jun-13,819,819,2.13.3.3.2.3.4.31,T6-C3-12-P02,Material,Rebar
T6-C3-11-P05-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-May-13,25-May-13,3715,3715,2.13.3.3.2.3.4.11,T6-C3-11-P05,Material,Rebar
T6-C3-11-P01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,16-Aug-13,16-Aug-13,315,315,2.13.3.3.2.3.4.15,T6-C3-11-P01,Material,Rebar
T6-C3-12-P04-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-Jun-13,13-Jun-13,554,554,2.13.3.3.2.3.4.29,T6-C3-12-P04,Material,Rebar
T6-C3-12-P03-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,17-Jun-13,17-Jun-13,407,407,2.13.3.3.2.3.4.30,T6-C3-12-P03,Material,Rebar
T6-C3-11-P06-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,21-May-13,21-May-13,1837,1837,2.13.3.3.2.3.4.10,T6-C3-11-P06,Material,Rebar
T6-C3-09-P04-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,24-Apr-13,24-Apr-13,1822,1822,2.13.3.3.2.3.4.1,T6-C3-09-P04,Material,Rebar
T6-C3-02-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,12-Apr-13,12-Apr-13,6345,6345,2.13.3.3.2.3.3.3,T6-C3-02-W02b,Material,Rebar
T6-C3-05-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,29-Apr-13,29-Apr-13,6053,6053,2.13.3.3.2.3.3.10,T6-C3-05-W01b,Material,Rebar
T6-C3-07-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,24-Apr-13,24-Apr-13,3526,3526,2.13.3.3.2.3.3.13,T6-C3-07-W02b,Material,Rebar
T6-C3-02-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,18-Apr-13,18-Apr-13,6213,6213,2.13.3.3.2.3.3.4,T6-C3-02-W01b,Material,Rebar
T6-C3-03-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,5-Apr-13,6-Apr-13,9704,9704,2.13.3.3.2.3.3.6,T6-C3-03-W01b,Material,Rebar
T6-C3-04-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,11-Apr-13,12-Apr-13,6933,6933,2.13.3.3.2.3.3.7,T6-C3-04-W02b,Material,Rebar
T6-C3-06-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-Apr-13,15-Apr-13,8645,8645,2.13.3.3.2.3.3.11,T6-C3-06-W02b,Material,Rebar
T6-C3-06-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,19-Apr-13,19-Apr-13,2425,2425,2.13.3.3.2.3.3.12,T6-C3-06-W01b,Material,Rebar
T6-C3-08-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,6-May-13,6-May-13,2781,2781,2.13.3.3.2.3.3.15,T6-C3-08-W02b,Material,Rebar
T6-C3-12-W04b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,5-Jun-13,5-Jun-13,1528,1528,2.13.3.3.2.3.3.26,T6-C3-12-W04b,Material,Rebar
T6-C3-09-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,27-May-13,27-May-13,3290,3290,2.13.3.3.2.3.3.18,T6-C3-09-W01b,Material,Rebar
T6-C3-10-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,4-May-13,6-May-13,5853,5853,2.13.3.3.2.3.3.19,T6-C3-10-W02b,Material,Rebar
T6-C3-10-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-May-13,13-May-13,2222,2222,2.13.3.3.2.3.3.20,T6-C3-10-W01b,Material,Rebar
T6-C3-11-W05b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,20-May-13,20-May-13,4801,4801,2.13.3.3.2.3.3.21,T6-C3-11-W05b,Material,Rebar
T6-C3-11-W04b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-May-13,25-May-13,2874,2874,2.13.3.3.2.3.3.22,T6-C3-11-W04b,Material,Rebar
T6-C3-12-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,17-Jun-13,17-Jun-13,1241,1241,2.13.3.3.2.3.3.28,T6-C3-12-W02b,Material,Rebar
T6-C3-12-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,22-Jun-13,22-Jun-13,2211,2211,2.13.3.3.2.3.3.29,T6-C3-12-W01b,Material,Rebar
T6-C3-01-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,27-Mar-13,27-Mar-13,6831,6831,2.13.3.3.2.3.3.1,T6-C3-01-W02b,Material,Rebar
T6-C3-03-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,27-Mar-13,28-Mar-13,9655,9655,2.13.3.3.2.3.3.5,T6-C3-03-W02b,Material,Rebar
T6-C3-04-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,16-Apr-13,18-Apr-13,7376,7376,2.13.3.3.2.3.3.8,T6-C3-04-W01b,Material,Rebar
T6-C3-05-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,23-Apr-13,24-Apr-13,6348,6348,2.13.3.3.2.3.3.9,T6-C3-05-W02b,Material,Rebar
T6-C3-07-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,29-Apr-13,30-Apr-13,5532,5532,2.13.3.3.2.3.3.14,T6-C3-07-W01b,Material,Rebar
T6-C3-11-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-Jun-13,10-Jun-13,2757,2757,2.13.3.3.2.3.3.24,T6-C3-11-W02b,Material,Rebar
T6-C3-08-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,11-May-13,13-May-13,5372,5372,2.13.3.3.2.3.3.16,T6-C3-08-W01b,Material,Rebar
T6-C3-09-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,20-May-13,20-May-13,2100,2100,2.13.3.3.2.3.3.17,T6-C3-09-W02b,Material,Rebar
T6-C3-11-W03b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,31-May-13,1-Jun-13,13752,13752,2.13.3.3.2.3.3.23,T6-C3-11-W03b,Material,Rebar
T6-C3-11-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,14-Jun-13,14-Jun-13,3735,3735,2.13.3.3.2.3.3.25,T6-C3-11-W01b,Material,Rebar
T6-C3-01-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,3-Apr-13,3-Apr-13,6814,6814,2.13.3.3.2.3.3.2,T6-C3-01-W01b,Material,Rebar
T6-C3-12-W03b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,11-Jun-13,11-Jun-13,4590,4590,2.13.3.3.2.3.3.27,T6-C3-12-W03b,Material,Rebar
T6-C3-06-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,19-Apr-13,20-Apr-13,5604,5604,2.13.3.3.2.3.2.13,T6-C3-06-W01a,Material,Rebar
T6-C3-03-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,27-Mar-13,28-Mar-13,5303,5303,2.13.3.3.2.3.2.6,T6-C3-03-W02a,Material,Rebar
T6-C3-07-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-Apr-13,25-Apr-13,3358,3358,2.13.3.3.2.3.2.14,T6-C3-07-W02a,Material,Rebar
T6-C3-12-W03a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-Jun-13,10-Jun-13,4903,4903,2.13.3.3.2.3.2.28,T6-C3-12-W03a,Material,Rebar
T6-C3-03-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,5-Apr-13,5-Apr-13,7906,7906,2.13.3.3.2.3.2.7,T6-C3-03-W01a,Material,Rebar
T6-C3-04-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-Apr-13,15-Apr-13,5934,5934,2.13.3.3.2.3.2.9,T6-C3-04-W01a,Material,Rebar
T6-C3-08-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,8-May-13,8-May-13,2781,2781,2.13.3.3.2.3.2.16,T6-C3-08-W02a,Material,Rebar
T6-C3-10-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,4-May-13,6-May-13,5861,5861,2.13.3.3.2.3.2.20,T6-C3-10-W02a,Material,Rebar
T6-C3-12-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,22-Jun-13,22-Jun-13,2154,2154,2.13.3.3.2.3.2.30,T6-C3-12-W01a,Material,Rebar
T6-C3-11-W05a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,20-May-13,20-May-13,4801,4801,2.13.3.3.2.3.2.22,T6-C3-11-W05a,Material,Rebar
T6-C3-11-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,14-Jun-13,14-Jun-13,3619,3619,2.13.3.3.2.3.2.26,T6-C3-11-W01a,Material,Rebar
T6-C3-02-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,15-Apr-13,16-Apr-13,5693,5693,2.13.3.3.2.3.2.5,T6-C3-02-W01a,Material,Rebar
T6-C3-02-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-Apr-13,10-Apr-13,3223,3223,2.13.3.3.2.3.2.4,T6-C3-02-W02a,Material,Rebar
T6-C3-09-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,27-May-13,27-May-13,3290,3290,2.13.3.3.2.3.2.19,T6-C3-09-W01a,Material,Rebar
T6-C3-10-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-May-13,13-May-13,2082,2082,2.13.3.3.2.3.2.21,T6-C3-10-W01a,Material,Rebar
T6-C3-11-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-Jun-13,10-Jun-13,3231,3231,2.13.3.3.2.3.2.25,T6-C3-11-W02a,Material,Rebar
T6-C3-12-W04a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,5-Jun-13,5-Jun-13,1529,1529,2.13.3.3.2.3.2.27,T6-C3-12-W04a,Material,Rebar
T6-C3-12-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,17-Jun-13,17-Jun-13,1241,1241,2.13.3.3.2.3.2.29,T6-C3-12-W02a,Material,Rebar
T6-C3-01-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,3-Apr-13,3-Apr-13,6232,6232,2.13.3.3.2.3.2.3,T6-C3-01-W01a,Material,Rebar
T6-C3-05-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-Apr-13,25-Apr-13,3453,3453,2.13.3.3.2.3.2.10,T6-C3-05-W02a,Material,Rebar
T6-C3-05-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,30-Apr-13,30-Apr-13,5564,5564,2.13.3.3.2.3.2.11,T6-C3-05-W01a,Material,Rebar
T6-C3-08-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,14-May-13,14-May-13,5372,5372,2.13.3.3.2.3.2.17,T6-C3-08-W01a,Material,Rebar
T6-C3-11-W03a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,31-May-13,1-Jun-13,12889,12889,2.13.3.3.2.3.2.24,T6-C3-11-W03a,Material,Rebar
T6-C3-07-W01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,2-May-13,2-May-13,5870,5870,2.13.3.3.2.3.2.15,T6-C3-07-W01a,Material,Rebar
T6-C3-09-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,21-May-13,21-May-13,2100,2100,2.13.3.3.2.3.2.18,T6-C3-09-W02a,Material,Rebar
T6-C3-01-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,27-Mar-13,27-Mar-13,3661,3661,2.13.3.3.2.3.2.2,T6-C3-01-W02a,Material,Rebar
T6-C3-04-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,9-Apr-13,9-Apr-13,3493,3493,2.13.3.3.2.3.2.8,T6-C3-04-W02a,Material,Rebar
T6-C3-06-W02a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-Apr-13,13-Apr-13,3508,3508,2.13.3.3.2.3.2.12,T6-C3-06-W02a,Material,Rebar
T6-C3-11-W04a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-May-13,25-May-13,2874,2874,2.13.3.3.2.3.2.23,T6-C3-11-W04a,Material,Rebar
T6-C3-09-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,15-Apr-13,18-Apr-13,17722,17722,2.13.3.3.2.3.1.9,T6-C3-09-F01,Material,Rebar
T6-C3-04-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,21-Mar-13,22-Mar-13,29602,29602,2.13.3.3.2.3.1.4,T6-C3-04-F01,Material,Rebar
T6-C3-07-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,28-Mar-13,2-Apr-13,37220,37220,2.13.3.3.2.3.1.7,T6-C3-07-F01,Material,Rebar
T6-C3-03-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,8-Mar-13,11-Mar-13,43727,43727,2.13.3.3.2.3.1.3,T6-C3-03-F01,Material,Rebar
T6-C3-05-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,26-Mar-13,28-Mar-13,31153,31153,2.13.3.3.2.3.1.5,T6-C3-05-F01,Material,Rebar
T6-C3-06-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,6-Apr-13,9-Apr-13,35911,35911,2.13.3.3.2.3.1.6,T6-C3-06-F01,Material,Rebar
T6-C3-01-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,6-Mar-13,8-Mar-13,41316,41316,2.13.3.3.2.3.1.1,T6-C3-01-F01,Material,Rebar
T6-C3-02-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,19-Mar-13,22-Mar-13,54458,54458,2.13.3.3.2.3.1.2,T6-C3-02-F01,Material,Rebar
T6-C3-12-F01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,3-May-13,4-May-13,17475,17475,2.13.3.3.2.3.1.13,T6-C3-12-F01a,Material,Rebar
T6-C3-11-F01a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,18-Apr-13,20-Apr-13,18159,18159,2.13.3.3.2.3.1.11,T6-C3-11-F01a,Material,Rebar
T6-C3-08-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,9-Apr-13,10-Apr-13,32901,32901,2.13.3.3.2.3.1.8,T6-C3-08-F01,Material,Rebar
T6-C3-11-F01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-Apr-13,27-Apr-13,18958,18958,2.13.3.3.2.3.1.12,T6-C3-11-F01b,Material,Rebar
T6-C3-10-F01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-Apr-13,27-Apr-13,24389,24389,2.13.3.3.2.3.1.10,T6-C3-10-F01,Material,Rebar
T6-C3-12-F01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-May-13,14-May-13,22665,22665,2.13.3.3.2.3.1.14,T6-C3-12-F01b,Material,Rebar
T6-C2-01-W01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,28-Mar-13,28-Mar-13,1766,1766,2.13.3.3.2.2.3.2,T6-C2-01-W01,Material,Rebar
T6-C2-02-W02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,5-Apr-13,6-Apr-13,5233,5233,2.13.3.3.2.2.3.3,T6-C2-02-W02,Material,Rebar
T6-C2-07-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,13-Jun-13,13-Jun-13,2773,2773,2.13.3.3.2.2.3.55,T6-C2-07-W02b,Material,Rebar
T6-C2-08-W02b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,21-Jun-13,21-Jun-13,975,975,2.13.3.3.2.2.3.66,T6-C2-08-W02b,Material,Rebar
T6-C2-01-W02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,23-Mar-13,23-Mar-13,1431,1431,2.13.3.3.2.2.3.1,T6-C2-01-W02,Material,Rebar
T6-C2-02-W01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,11-Apr-13,11-Apr-13,3397,3397,2.13.3.3.2.2.3.4,T6-C2-02-W01,Material,Rebar
T6-C2-03-W02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,23-Mar-13,23-Mar-13,5544,5544,2.13.3.3.2.2.3.12,T6-C2-03-W02,Material,Rebar
T6-C2-03-W01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,1-Apr-13,1-Apr-13,2448,2448,2.13.3.3.2.2.3.13,T6-C2-03-W01,Material,Rebar
T6-C2-04-W01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,12-Apr-13,13-Apr-13,8482,8482,2.13.3.3.2.2.3.18,T6-C2-04-W01,Material,Rebar
T6-C2-05-W02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,18-Apr-13,18-Apr-13,2919,2919,2.13.3.3.2.2.3.22,T6-C2-05-W02,Material,Rebar
T6-C2-05-W01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,23-Apr-13,23-Apr-13,4217,4217,2.13.3.3.2.2.3.23,T6-C2-05-W01,Material,Rebar
T6-C2-06-W03-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,26-Apr-13,26-Apr-13,4104,4104,2.13.3.3.2.2.3.38,T6-C2-06-W03,Material,Rebar
T6-C2-06-W02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,30-Apr-13,30-Apr-13,4817,4817,2.13.3.3.2.2.3.39,T6-C2-06-W02,Material,Rebar
T6-C2-06-W01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,4-May-13,4-May-13,2416,2416,2.13.3.3.2.2.3.40,T6-C2-06-W01,Material,Rebar
T6-C2-07-W06-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,24-May-13,24-May-13,2503,2503,2.13.3.3.2.2.3.48,T6-C2-07-W06,Material,Rebar
T6-C2-07-W03b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,8-Jun-13,10-Jun-13,7942,7942,2.13.3.3.2.2.3.53,T6-C2-07-W03b,Material,Rebar
T6-C2-07-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,18-Jun-13,18-Jun-13,4052,4052,2.13.3.3.2.2.3.57,T6-C2-07-W01b,Material,Rebar
T6-C2-08-W04-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,1-Jun-13,1-Jun-13,4664,4664,2.13.3.3.2.2.3.62,T6-C2-08-W04,Material,Rebar
T6-C2-08-W03b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,7-Jun-13,7-Jun-13,3294,3294,2.13.3.3.2.2.3.64,T6-C2-08-W03b,Material,Rebar
T6-C2-08-W01b-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,25-Jun-13,25-Jun-13,1294,1294,2.13.3.3.2.2.3.71,T6-C2-08-W01b,Material,Rebar
T6-C2-04-W02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,6-Apr-13,6-Apr-13,6025,6025,2.13.3.3.2.2.3.17,T6-C2-04-W02,Material,Rebar
T6-C2-07-W05-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,28-May-13,28-May-13,4887,4887,2.13.3.3.2.2.3.49,T6-C2-07-W05,Material,Rebar
T6-C2-07-W04-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,3-Jun-13,3-Jun-13,6244,6244,2.13.3.3.2.2.3.51,T6-C2-07-W04,Material,Rebar
T6-C2-01-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,16-May-13,16-May-13,4947,4947,2.13.3.3.2.2.5.5,T6-C2-01-R01,Material,Rebar
T6-C2-02-R02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,3-May-13,6-May-13,15481,15481,2.13.3.3.2.2.5.9,T6-C2-02-R02,Material,Rebar
T6-C2-02-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,10-May-13,11-May-13,11655,11655,2.13.3.3.2.2.5.10,T6-C2-02-R01,Material,Rebar
T6-C2-03-R02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,26-Apr-13,29-Apr-13,23147,23147,2.13.3.3.2.2.5.14,T6-C2-03-R02,Material,Rebar
T6-C2-03-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,3-May-13,4-May-13,12914,12914,2.13.3.3.2.2.5.15,T6-C2-03-R01,Material,Rebar
T6-C2-04-R02-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,20-Apr-13,22-Apr-13,25253,25253,2.13.3.3.2.2.5.19,T6-C2-04-R02,Material,Rebar
T6-C2-04-R01-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,26-Apr-13,26-Apr-13,7002,7002,2.13.3.3.2.2.5.20,T6-C2-04-R01,Material,Rebar
T6-C2-05-R06-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,15-Jun-13,17-Jun-13,11680,11680,2.13.3.3.2.2.5.28,T6-C2-05-R06,Material,Rebar
T6-C2-05-R05-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,29-Jun-13,29-Jun-13,7327,7327,2.13.3.3.2.2.5.29,T6-C2-05-R05,Material,Rebar
T6-C2-05-R04a-20,WSB CONDUIT,WSB LOWER CHAMBER,Steel Reinforcement,8-Jul-13,9-Jul-13,5766,5766,2.13.3.3.2.2.5.30,T6-C2-05-R04a,Material,Rebar
